ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1075	"LOC724973"	NA	chrNC_037641.1	+	12799091	12799921	12799091	12799611	12813719	12813886	1075	63,115,93,146	0,0,0,2	150,175,218,348,209	0,0,2,0,0	298	149	1	1.0	1.0,1.0,1.0,0.973	1.0,1.0,0.982,1.0,1.0	-0.003
1076	"LOC724973"	NA	chrNC_037641.1	+	12805849	12808206	12805849	12806815	12813719	12813886	1076	117,407,167,407	2,0,0,2	301,518,492,493,371	0,0,0,0,0	298	149	1	1.0	0.967,1.0,1.0,0.99	1.0,1.0,1.0,1.0,1.0	-0.011
1077	"LOC724973"	NA	chrNC_037641.1	+	12817470	12819275	12817470	12817625	12819895	12820039	1077	641,1355,1080,1270	196,521,488,654	1836,2455,2778,3714,3313	313,415,397,457,488	298	149	0	0.0	0.621,0.565,0.525,0.493	0.746,0.747,0.778,0.803,0.772	-0.218
1078	"LOC410161"	NA	chrNC_037640.1	+	359347	359497	359347	359434	360031	360192	1078	103,303,163,192	105,377,301,324	266,330,307,432,462	454,715,654,939,866	212	149	0.00257366914142	0.00679854536640337	0.408,0.361,0.276,0.294	0.292,0.245,0.248,0.244,0.273	0.074
1079	"LOC410161"	NA	chrNC_037640.1	+	359347	359497	359347	359434	373039	373144	1079	211,518,531,445	0,0,1,0	282,365,329,427,426	0,0,0,0,0	212	149	1	1.0	1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,1.0	-0.001
1080	"LOC100576662"	NA	chrNC_037638.1	+	23244824	23244986	23244824	23244899	23245525	23245648	1080	3,12,76,7	4,0,3,2	5,6,28,34,10	4,0,1,3,6	236	149	0.647074411116	0.9141734971102082	0.321,1.0,0.941,0.688	0.441,1.0,0.946,0.877,0.513	-0.018
1081	"LOC726875"	NA	chrNC_037648.1	+	14314626	14315024	14314626	14315021	14315083	14315224	1081	41,312,316,260	4,11,13,29	188,299,244,375,227	8,13,8,16,0	152	149	0.00381689137764	0.009812961437165164	0.909,0.965,0.96,0.898	0.958,0.958,0.968,0.958,1.0	-0.035
1082	"LOC113218878"	NA	chrNC_037638.1	-	19362076	19362266	19362144	19362266	19361585	19362012	1082	10,5,0,3	2,10,31,16	11,57,0,2,0	3,14,26,66,6	217	149	0.74009565894	1.0	0.774,0.256,0.0,0.114	0.716,0.737,0.0,0.02,0.0	-0.009
1083	"LOC551580"	NA	chrNC_037638.1	-	11200	12174	11578	12174	11053	11121	1083	287,424,951,530	25,84,336,142	532,619,373,513,335	16,19,11,18,13	298	149	0	0.0	0.852,0.716,0.586,0.651	0.943,0.942,0.944,0.934,0.928	-0.237
1084	"LOC551580"	NA	chrNC_037638.1	-	11200	12174	11811	12174	11053	11121	1084	308,484,1051,627	20,60,227,35	540,626,398,531,341	60,38,45,33,42	298	149	0.300254272494	0.48376767320328984	0.885,0.801,0.698,0.9	0.818,0.892,0.816,0.889,0.802	-0.022
1085	"LOC551580"	NA	chrNC_037638.1	-	11578	12174	11811	12174	11053	11121	1085	58,144,443,254	20,60,227,35	27,30,36,36,19	60,38,45,33,42	298	149	1.00406571946e-10	6.706916331498671e-10	0.592,0.545,0.494,0.784	0.184,0.283,0.286,0.353,0.184	0.346
1086	"LOC410702"	NA	chrNC_037638.1	-	17891964	17892158	17891996	17892158	17891718	17891901	1086	49,147,223,103	133,320,476,253	142,204,167,186,189	156,185,208,253,184	181	149	5.04707386995e-13	4.014057671388291e-12	0.233,0.274,0.278,0.251	0.428,0.476,0.398,0.377,0.458	-0.168
1088	"LOC100578458"	NA	chrNC_037638.1	+	5878707	5880846	5878707	5878905	5880937	5881090	1088	0,17,11,0	0,2,0,0	2,10,1,0,2	0,0,0,0,2	298	149	1	1.0	NA,0.81,1.0,NA	1.0,1.0,1.0,NA,0.333	0.072
1089	"LOC100577367"	NA	chrNC_037650.1	-	2439720	2439809	2439769	2439809	2439575	2439666	1089	31,84,100,87	13,17,45,8	134,172,132,172,155	29,45,38,79,81	198	149	0.228157554206	0.3839089439493653	0.642,0.788,0.626,0.891	0.777,0.742,0.723,0.621,0.59	0.046
1090	"LOC410792"	NA	chrNC_037639.1	-	15893353	15893603	15893437	15893603	15893008	15893232	1090	267,597,626,558	0,0,6,0	282,438,366,486,448	38,45,50,44,80	233	149	0	0.0	1.0,1.0,0.985,1.0	0.826,0.862,0.824,0.876,0.782	0.162
1091	"LOC100577226"	NA	chrNC_037639.1	+	10076442	10076709	10076442	10076704	10076814	10076944	1091	5,6,21,67	2,2,28,2	4,15,17,9,3	0,0,4,0,1	154	149	0.000547008692977	0.0016082928459735996	0.708,0.744,0.421,0.97	1.0,1.0,0.804,1.0,0.744	-0.199
1092	"LOC409902"	NA	chrNC_037651.1	-	6807701	6807845	6807719	6807845	6806945	6807102	1092	21,51,42,78	197,430,453,375	264,291,392,526,390	254,238,295,467,216	167	149	0	0.0	0.087,0.096,0.076,0.157	0.481,0.522,0.542,0.501,0.617	-0.429
1093	"LOC409902"	NA	chrNC_037651.1	-	6807701	6807845	6807719	6807845	6806945	6807105	1093	27,50,26,54	26,60,65,101	226,311,350,384,284	30,95,82,175,63	167	149	0	0.0	0.481,0.426,0.263,0.323	0.87,0.745,0.792,0.662,0.801	-0.401
1094	"LOC409902"	NA	chrNC_037651.1	-	6828274	6830115	6828711	6830115	6810993	6811095	1094	156,297,352,307	0,0,0,0	401,423,350,564,482	0,0,0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.992	0.002
1095	"LOC410604"	NA	chrNC_037652.1	+	6932452	6932620	6932452	6932616	6932691	6936706	1095	92,164,166,153	12,68,45,15	202,232,154,336,242	75,95,61,98,88	153	149	0.00378506275195	0.009742460703796798	0.882,0.701,0.782,0.909	0.724,0.704,0.711,0.77,0.728	0.091
1096	"LOC410604"	NA	chrNC_037652.1	+	6932452	6932620	6932452	6932616	6932711	6936706	1096	604,1318,1432,1108	58,70,110,84	1341,1885,1541,2149,1733	304,472,300,321,343	153	149	0	0.0	0.91,0.948,0.927,0.928	0.811,0.795,0.833,0.867,0.831	0.101
1097	"LOC411048"	NA	chrNC_037641.1	-	4762813	4763162	4763042	4763162	4761371	4761953	1097	135,381,36,315	59,86,8,107	74,85,162,186,65	64,111,87,82,79	298	149	4.13679934186e-06	1.6599751987028058e-05	0.534,0.689,0.692,0.595	0.366,0.277,0.482,0.531,0.291	0.238
1098	"LOC411048"	NA	chrNC_037641.1	-	4781513	4781921	4781602	4781921	4762813	4763162	1098	140,202,94,186	27,62,13,51	348,323,282,419,190	44,47,45,92,52	238	149	0.10385639732	0.1949291124571477	0.764,0.671,0.819,0.695	0.832,0.811,0.797,0.74,0.696	-0.038
1099	"LOC102655520"	NA	chrNC_037652.1	+	4491275	4491959	4491275	4491854	4492788	4492962	1099	8,6,6,66	0,0,0,5	0,2,0,2,0	0,0,0,0,0	254	149	1	1.0	1.0,1.0,1.0,0.886	NA,1.0,NA,1.0,NA	-0.028
1100	"LOC102655520"	NA	chrNC_037652.1	+	4491275	4491959	4491275	4491854	4492842	4492962	1100	14,38,12,149	12,2,5,31	0,2,0,2,0	0,0,0,0,0	254	149	1	1.0	0.406,0.918,0.585,0.738	NA,1.0,NA,1.0,NA	-0.338
1101	"LOC102654581"	NA	chrNC_037638.1	-	5214218	5214947	5214736	5214947	5211959	5212212	1101	0,0,23,4	0,0,0,6	2,0,6,1,0	0,2,0,0,0	298	149	1	1.0	NA,NA,1.0,0.25	1.0,0.0,1.0,1.0,NA	-0.125
1102	"LOC100578799"	NA	chrNC_037642.1	-	10738682	10738872	10738708	10738872	10738400	10738584	1102	4,40,11,14	7,52,4,7	24,49,32,60,70	16,25,67,22,26	175	149	0.48439632319	0.7221849430701888	0.327,0.396,0.701,0.63	0.561,0.625,0.289,0.699,0.696	-0.061
1103	"LOC100578799"	NA	chrNC_037642.1	-	10739193	10740386	10740246	10740386	10738682	10738872	1103	30,158,14,69	0,1,1,0	153,127,137,106,134	0,0,0,0,0	298	149	1	1.0	1.0,0.988,0.875,1.0	1.0,1.0,1.0,1.0,1.0	-0.034
1104	"LOC100578708"	NA	chrNC_037638.1	-	12304997	12305143	12305122	12305143	12304594	12304624	1104	503,870,1952,641	0,10,10,8	341,742,786,892,570	1,8,10,43,31	274	149	1.0841305631e-10	7.198236261303603e-10	1.0,0.979,0.991,0.978	0.995,0.981,0.977,0.919,0.909	0.031
1105	"LOC409243"	NA	chrNC_037645.1	+	7345447	7346439	7345447	7346433	7346514	7346799	1105	218,645,1095,580	10,44,33,11	809,1062,1113,1145,1145	22,105,70,57,49	155	149	0.003953564825	0.010129005594524914	0.954,0.934,0.97,0.981	0.972,0.907,0.939,0.951,0.957	0.015
1106	"LOC409243"	NA	chrNC_037645.1	+	7347117	7347501	7347117	7347497	7347581	7348242	1106	9,70,88,25	146,423,624,274	140,72,78,83,82	465,794,705,689,788	153	149	0.682030546363	0.9556207465200209	0.057,0.139,0.121,0.082	0.227,0.081,0.097,0.105,0.092	-0.021
1107	"LOC413669"	NA	chrNC_037641.1	-	3367026	3367827	3367299	3367827	3365950	3366058	1107	450,1181,2529,1310	96,254,204,241	733,725,728,870,756	404,674,536,943,654	298	149	0	0.0	0.701,0.699,0.861,0.731	0.476,0.35,0.404,0.316,0.366	0.366
1108	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226887	24226696	24226859	24226982	24227622	1108	68,209,224,141	5,5,7,1	96,48,66,47,105	1,0,0,1,1	177	149	0.00502964107545	0.012608150051148924	0.92,0.972,0.964,0.992	0.988,1.0,1.0,0.975,0.989	-0.028
1109	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226887	24226696	24226859	24227028	24227086	1109	8,25,22,4	1,5,0,0	1,76,2,32,4	8,3,0,4,1	177	149	0.12477848771	0.22800432754281819	0.871,0.808,1.0,1.0	0.095,0.955,1.0,0.871,0.771	0.181
1110	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226945	24226696	24226859	24227028	24227086	1110	0,19,26,12	1,5,0,0	4,20,0,12,0	8,3,0,4,1	235	149	1	1.0	0.0,0.707,1.0,1.0	0.241,0.809,NA,0.655,0.0	0.25
1111	"LOC100576132"	NA	chrNC_037638.1	+	24226696	24226945	24226696	24226887	24227028	24227086	1111	0,18,23,8	8,24,19,0	3,20,0,12,0	0,76,2,32,4	207	149	0.0989041766739	0.18674392367719292	0.0,0.351,0.466,1.0	1.0,0.159,0.0,0.213,0.0	0.18
1112	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227207	24226982	24227086	24228968	24229629	1112	186,672,582,434	0,0,0,0	786,515,258,352,691	0,0,0,0,2	270	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.995	0.001
1113	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227086	24228968	24229629	1113	539,1219,683,692	0,0,0,0	559,457,306,338,523	0,0,0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.992	0.002
1114	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24228968	24229629	1114	607,1086,842,697	76,246,259,118	406,214,310,183,362	396,187,104,88,301	298	149	2.45733211557e-10	1.5748293645000785e-09	0.8,0.688,0.619,0.747	0.339,0.364,0.598,0.51,0.376	0.276
1115	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230462	24230637	1115	185,342,522,386	0,0,0,0	289,97,199,149,248	11,0,0,2,15	298	149	8.19165650867e-08	4.0700567507122184e-07	1.0,1.0,1.0,1.0	0.929,1.0,1.0,0.974,0.892	0.041
1116	"LOC100576132"	NA	chrNC_037638.1	+	24226982	24227622	24226982	24227207	24230772	24231125	1116	185,342,522,386	0,0,0,0	279,97,171,146,242	0,0,11,16,0	298	149	1.65643015304e-07	7.927201446691428e-07	1.0,1.0,1.0,1.0	1.0,1.0,0.886,0.82,1.0	0.059
1117	"LOC409099"	NA	chrNC_037648.1	+	15115789	15115963	15115789	15115957	15116042	15116175	1117	19,51,40,64	133,275,193,317	13,23,40,29,29	230,247,213,314,189	155	149	0.000249480265413	0.0007682463326297256	0.121,0.151,0.166,0.163	0.052,0.082,0.153,0.082,0.129	0.051
1118	"LOC100578839"	NA	chrNC_037639.1	-	4709248	4709417	4709253	4709417	4708222	4708833	1118	24,65,41,83	2,8,114,7	80,149,145,206,199	71,82,57,74,53	154	149	0.194048357671	0.3338839835101798	0.921,0.887,0.258,0.92	0.522,0.637,0.711,0.729,0.784	0.07
1119	"LOC100578839"	NA	chrNC_037639.1	-	4714915	4715016	4714919	4715016	4709248	4709417	1119	0,0,49,12	20,72,297,54	2,0,0,6,0	18,24,36,40,39	153	149	0.00121487724931	0.0033915323209904166	0.0,0.0,0.138,0.178	0.098,0.0,0.0,0.127,0.0	0.034
1120	"LOC409717"	NA	chrNC_037638.1	+	12393864	12394258	12393864	12394156	12395422	12395547	1120	38,58,59,78	42,110,58,61	91,157,105,169,94	98,106,122,164,110	251	149	0.378196366622	0.5860353404549874	0.349,0.238,0.377,0.432	0.355,0.468,0.338,0.38,0.337	-0.027
1121	"LOC409717"	NA	chrNC_037638.1	+	12393864	12394156	12393864	12393989	12396850	12396943	1121	103,263,161,223	30,25,4,27	271,411,457,483,442	0,2,10,14,8	298	149	9.00723939878e-13	6.963288919826077e-12	0.632,0.84,0.953,0.805	1.0,0.99,0.958,0.945,0.965	-0.164
1122	"LOC724270"	NA	chrNC_037640.1	+	261148	261396	261148	261310	276635	277168	1122	20,30,62,13	0,35,36,20	41,49,47,52,40	12,5,5,5,7	235	149	0.0102365342489	0.023899659159786587	1.0,0.352,0.522,0.292	0.684,0.861,0.856,0.868,0.784	-0.269
1123	"LOC408590"	NA	chrNC_037638.1	+	11310948	11311053	11310948	11311039	11311129	11312275	1123	0,46,11,38	142,389,264,407	42,70,36,72,29	428,579,516,673,569	163	149	0.20356810791	0.3470392536948574	0.0,0.098,0.037,0.079	0.082,0.1,0.06,0.089,0.045	-0.022
1124	"LOC408590"	NA	chrNC_037638.1	+	11310948	11311053	11310948	11311039	11311132	11312275	1124	4,26,6,21	113,320,144,189	17,34,16,43,11	130,107,119,159,103	163	149	4.81616347581e-07	2.1643368790682745e-06	0.031,0.069,0.037,0.092	0.107,0.225,0.109,0.198,0.089	-0.088
1125	"LOC726015"	NA	chrNC_037638.1	+	3194433	3194535	3194433	3194530	3195137	3195464	1125	1,42,62,38	1,16,13,4	79,58,66,80,91	3,18,0,7,5	154	149	0.0160802541592	0.036094864919788014	0.492,0.717,0.822,0.902	0.962,0.757,1.0,0.917,0.946	-0.183
1126	"LOC408465"	NA	chrNC_037651.1	-	8289517	8289577	8289533	8289577	8281733	8281870	1126	124,185,93,191	2,1,0,4	360,891,576,760,517	60,27,156,83,100	165	149	0	0.0	0.982,0.994,1.0,0.977	0.844,0.968,0.769,0.892,0.824	0.129
1127	"LOC100577254"	NA	chrNC_037638.1	+	6666562	6666680	6666562	6666638	6666792	6666947	1127	0,0,4,0	0,2,21,0	0,2,0,0,0	10,4,0,18,8	191	149	1	1.0	NA,0.0,0.129,NA	0.0,0.281,NA,0.0,0.0	-0.006
1129	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144920	10145042	10138005	10138253	1129	78,109,109,97	0,0,0,1	47,28,44,110,69	13,0,6,16,14	157	149	9.99200722163e-16	9.481685822757052e-15	1.0,1.0,1.0,0.989	0.774,1.0,0.874,0.867,0.824	0.129
1130	"LOC410094"	NA	chrNC_037640.1	-	10144912	10145042	10144968	10145042	10138005	10138253	1130	152,241,320,229	11,7,107,30	137,122,162,220,145	265,419,558,439,541	205	149	0	0.0	0.909,0.962,0.685,0.847	0.273,0.175,0.174,0.267,0.163	0.64
1131	"LOC410094"	NA	chrNC_037640.1	-	10144920	10145042	10144968	10145042	10138005	10138253	1131	74,132,211,133	11,7,107,30	103,94,124,126,90	265,419,558,439,541	197	149	0	0.0	0.836,0.934,0.599,0.77	0.227,0.145,0.144,0.178,0.112	0.624
1132	"LOC413699"	NA	chrNC_037644.1	+	212073	212704	212073	212597	213104	214137	1132	13,20,119,88	40,52,57,78	39,55,58,41,45	48,112,102,58,56	256	149	0.506962952617	0.7497626008268808	0.159,0.183,0.549,0.396	0.321,0.222,0.249,0.292,0.319	0.041
1133	"LOC100576369"	NA	chrNC_037646.1	-	1381562	1381816	1381688	1381816	1378167	1378830	1133	268,478,393,429	9,8,4,10	798,1037,944,1285,1191	41,52,33,47,29	275	149	0.0001386297202	0.0004403883783939656	0.942,0.97,0.982,0.959	0.913,0.915,0.939,0.937,0.957	0.031
1134	"LOC410171"	NA	chrNC_037647.1	+	9958725	9959002	9958725	9958957	9960533	9960911	1134	21,49,66,60	130,339,350,585	0,8,11,3,0	49,102,85,97,73	194	149	5.28483127038e-07	2.3653364248603606e-06	0.11,0.1,0.127,0.073	0.0,0.057,0.09,0.023,0.0	0.069
1135	"LOC551384"	NA	chrNC_037638.1	+	7051364	7051698	7051364	7051689	7051774	7052755	1135	342,676,630,588	116,308,229,208	716,892,880,950,830	133,115,115,147,164	158	149	0	0.0	0.735,0.674,0.722,0.727	0.835,0.88,0.878,0.859,0.827	-0.141
1136	"LOC409664"	NA	chrNC_037652.1	+	5990750	5991560	5990750	5991548	5991639	5991819	1136	51,144,328,161	15,44,149,34	141,132,138,168,145	27,36,34,18,11	161	149	0.000175226123249	0.0005542560207489828	0.759,0.752,0.671,0.814	0.829,0.772,0.79,0.896,0.924	-0.093
1137	"LOC100576547"	NA	chrNC_037638.1	-	5674986	5675318	5674993	5675318	5673427	5673597	1137	0,0,3,0	0,5,0,0	0,0,0,0,0	0,0,2,0,0	156	149	1	1.0	NA,0.0,1.0,NA	NA,NA,0.0,NA,NA	0.5
1138	"LOC100576547"	NA	chrNC_037638.1	-	5674986	5675318	5674993	5675318	5674699	5674815	1138	0,0,5,14	22,65,10,24	0,0,0,0,0	2,0,2,0,0	156	149	1	1.0	0.0,0.0,0.323,0.358	0.0,NA,0.0,NA,NA	0.17
1139	"LOC413569"	NA	chrNC_037651.1	+	10217240	10217347	10217240	10217279	10246379	10246518	1139	83,187,151,210	110,239,109,306	81,166,94,188,104	211,455,332,518,277	217	149	4.66053862169e-11	3.220140903923934e-10	0.341,0.349,0.487,0.32	0.209,0.2,0.163,0.199,0.205	0.179
1140	"LOC412528"	NA	chrNC_037638.1	-	5043910	5044006	5043922	5044006	5043240	5043506	1140	429,789,475,762	931,1944,1212,1944	150,219,261,327,231	298,303,270,487,245	161	149	2.29590382261e-08	1.2057585158647767e-07	0.299,0.273,0.266,0.266	0.318,0.401,0.472,0.383,0.466	-0.132
1141	"LOC412528"	NA	chrNC_037638.1	-	5047977	5048151	5048029	5048151	5046083	5046249	1141	238,404,389,325	1236,2253,1128,2193	13,10,25,56,29	281,404,394,675,394	201	149	0	0.0	0.125,0.117,0.204,0.099	0.033,0.018,0.045,0.058,0.052	0.095
1142	"LOC724473"	NA	chrNC_037641.1	+	11527340	11527622	11527340	11527580	11528148	11529250	1142	7,2,0,36	3,0,0,8	95,213,192,147,11	2,5,6,0,0	191	149	1	1.0	0.645,1.0,NA,0.778	0.974,0.971,0.961,1.0,1.0	-0.174
1143	"LOC410688"	NA	chrNC_037638.1	+	19440811	19441559	19440811	19441547	19441637	19441801	1143	344,819,641,715	14,44,27,33	546,716,738,842,736	7,2,6,2,23	161	149	1.7763568394e-15	1.6571835324529112e-14	0.958,0.945,0.956,0.952	0.986,0.997,0.991,0.997,0.967	-0.035
1144	"LOC410669"	NA	chrNC_037638.1	-	21751103	21751189	21751124	21751189	21750646	21750736	1144	153,110,94,128	44,27,15,21	52,202,107,174,137	8,20,4,33,17	170	149	0.00091754725611	0.0026244462914090686	0.753,0.781,0.846,0.842	0.851,0.899,0.959,0.822,0.876	-0.076
1145	"LOC107966053"	NA	chrNC_037638.1	+	20604676	20604791	20604676	20604765	20605655	20605834	1145	24,31,28,41	0,0,3,0	18,18,26,28,20	1,5,0,4,8	175	149	1.33128030304e-05	4.946992857178891e-05	1.0,1.0,0.888,1.0	0.939,0.754,1.0,0.856,0.68	0.126
1146	"LOC100577995"	NA	chrNC_037639.1	-	582164	582338	582179	582338	574158	574297	1146	52,90,77,69	141,340,462,315	207,186,237,332,251	185,330,195,331,253	164	149	0	0.0	0.251,0.194,0.132,0.166	0.504,0.339,0.525,0.477,0.474	-0.278
1147	"LOC100577995"	NA	chrNC_037639.1	-	585993	586488	586203	586488	582999	585433	1147	59,124,109,146	36,91,32,68	27,69,28,77,20	66,140,202,128,104	298	149	0	0.0	0.45,0.405,0.63,0.518	0.17,0.198,0.065,0.231,0.088	0.35
1148	"LOC100577995"	NA	chrNC_037639.1	-	585993	586488	586203	586488	585771	585899	1148	26,45,48,65	0,2,0,0	14,34,11,39,16	0,0,0,0,0	298	149	1	1.0	1.0,0.918,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.02
1149	"LOC107965072"	NA	chrNC_037647.1	-	2856623	2858802	2857699	2858802	2856446	2856531	1149	40,34,2,33	7,10,0,0	109,85,101,62,122	4,9,3,10,1	298	149	0.135009243927	0.24467658878901394	0.741,0.63,1.0,1.0	0.932,0.825,0.944,0.756,0.984	-0.045
1150	"LOC410739"	NA	chrNC_037638.1	-	7170758	7171048	7170770	7171048	7170299	7170546	1150	17,16,12,3	11,11,41,31	23,34,29,23,13	46,71,53,130,93	161	149	0.271730157257	0.44635614984786554	0.589,0.574,0.213,0.082	0.316,0.307,0.336,0.141,0.115	0.121
1151	"LOC102654521"	NA	chrNC_037645.1	-	8505323	8505489	8505350	8505489	8504872	8505241	1151	2,12,27,135	0,0,0,0	15,2,30,110,56	0,0,0,0,2	176	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.96	0.008
1152	"LOC102654521"	NA	chrNC_037645.1	-	8506809	8507267	8507073	8507267	8505554	8505996	1152	5,15,9,12	1,15,1,18	18,29,6,43,76	10,2,5,73,59	298	149	0.954428384493	1.0	0.714,0.333,0.818,0.25	0.474,0.879,0.375,0.228,0.392	0.059
1153	"LOC411457"	NA	chrNC_037648.1	+	14406507	14407487	14406507	14406680	14411564	14411743	1153	683,1464,1244,1236	35,64,127,15	1229,1834,1394,2041,1646	145,192,118,219,126	298	149	4.00260047329e-09	2.2347852642535833e-08	0.907,0.92,0.83,0.976	0.809,0.827,0.855,0.823,0.867	0.072
1154	"LOC411457"	NA	chrNC_037648.1	+	14411564	14411773	14411564	14411743	14411830	14412215	1154	502,985,1064,1110	34,94,82,69	1229,1760,1929,2568,1758	88,83,83,119,79	179	149	5.35545606802e-05	0.0001827301445430898	0.925,0.897,0.915,0.931	0.921,0.946,0.951,0.947,0.949	-0.026
1155	"LOC551460"	NA	chrNC_037643.1	-	17109568	17109842	17109583	17109842	17106793	17109080	1155	94,96,69,133	47,107,43,108	117,258,204,366,233	116,218,219,516,290	164	149	0.0117607332347	0.027002057302099376	0.645,0.449,0.593,0.528	0.478,0.518,0.458,0.392,0.422	0.1
1156	"LOC726298"	NA	chrNC_037638.1	-	5198940	5200364	5198948	5200364	5192157	5192597	1156	6,6,40,22	0,2,0,1	0,17,22,15,7	0,0,2,0,0	157	149	1	1.0	1.0,0.74,1.0,0.954	NA,1.0,0.913,1.0,1.0	-0.055
1157	"LOC726298"	NA	chrNC_037638.1	-	5198940	5200364	5199681	5200364	5192157	5192597	1157	10,15,47,28	0,6,2,10	2,19,24,20,9	2,0,3,4,0	298	149	0.295275696955	0.4775819794934199	1.0,0.556,0.922,0.583	0.333,1.0,0.8,0.714,1.0	-0.004
1158	"LOC726298"	NA	chrNC_037638.1	-	5198948	5200364	5199681	5200364	5192157	5192597	1158	4,13,16,8	0,6,2,10	2,2,6,6,2	2,0,3,4,0	298	149	0.900093620098	1.0	1.0,0.52,0.8,0.286	0.333,1.0,0.5,0.429,1.0	-0.001
1159	"LOC102656264"	NA	chrNC_037645.1	-	6701818	6702085	6701833	6702085	6700708	6700952	1159	0,0,0,0	7,25,14,92	8,0,0,10,9	0,0,0,6,0	164	149	1	1.0	0.0,0.0,0.0,0.0	1.0,NA,NA,0.602,1.0	-0.867
1160	"LOC551731"	NA	chrNC_037638.1	-	19299528	19299912	19299799	19299912	19299262	19299364	1160	39,84,24,64	0,0,0,0	19,4,14,6,4	0,0,2,0,4	298	149	0.0743427467941	0.14571969251928643	1.0,1.0,1.0,1.0	1.0,1.0,0.778,1.0,0.333	0.178
1161	"LOC100576709"	NA	chrNC_037653.1	-	1645211	1647654	1647557	1647654	1642526	1642675	1161	177,466,308,472	13,11,32,44	691,1044,847,1271,999	10,23,32,25,13	298	149	7.62101493024e-12	5.470800003493715e-11	0.872,0.955,0.828,0.843	0.972,0.958,0.93,0.962,0.975	-0.085
1162	"LOC100576709"	NA	chrNC_037653.1	-	1645211	1647654	1647557	1647654	1643252	1643387	1162	108,378,272,338	89,189,273,203	471,693,550,813,683	92,121,123,81,69	298	149	0	0.0	0.378,0.5,0.333,0.454	0.719,0.741,0.691,0.834,0.832	-0.347
1163	"LOC409360"	NA	chrNC_037638.1	+	6525564	6525786	6525564	6525659	6529561	6529688	1163	88,240,198,285	37,90,143,93	490,439,519,518,567	694,689,819,349,276	276	149	5.70343076081e-05	0.00019311309972666016	0.562,0.59,0.428,0.623	0.276,0.256,0.255,0.445,0.526	0.199
1164	"LOC413987"	NA	chrNC_037640.1	-	3797071	3797939	3797578	3797939	3776672	3777506	1164	93,198,283,301	51,125,90,89	905,978,731,1085,767	226,121,86,208,188	298	149	8.24766848817e-07	3.6325886508653126e-06	0.477,0.442,0.611,0.628	0.667,0.802,0.81,0.723,0.671	-0.195
1165	"LOC724497"	NA	chrNC_037638.1	-	19357067	19357353	19357106	19357353	19356854	19356925	1165	411,779,400,559	117,234,110,82	884,1192,1201,1261,1222	125,192,183,232,145	188	149	6.21115602117e-06	2.4263014068563373e-05	0.736,0.725,0.742,0.844	0.849,0.831,0.839,0.812,0.87	-0.078
1166	"LOC408826"	NA	chrNC_037642.1	+	5626810	5627010	5626810	5627006	5712181	5712549	1166	1,3,1,6	0,0,0,1	4,6,1,0,0	0,6,0,1,0	153	149	1	1.0	1.0,1.0,1.0,0.854	1.0,0.493,1.0,0.0,NA	0.34
1167	"LOC725044"	NA	chrNC_037638.1	-	24236716	24236729	24236720	24236729	24236389	24236637	1167	19,3,29,7	2,8,15,14	5,8,10,14,11	6,12,18,16,16	153	149	0.182793410462	0.31823325238699374	0.902,0.268,0.653,0.327	0.448,0.394,0.351,0.46,0.401	0.127
1168	"LOC102656549"	NA	chrNC_037640.1	-	4635157	4636163	4635679	4636163	4633957	4634139	1168	73,196,6,166	0,0,0,0	320,402,466,307,512	2,0,0,0,3	298	149	1	1.0	1.0,1.0,1.0,1.0	0.988,1.0,1.0,1.0,0.988	0.005
1169	"LOC102656822"	NA	chrNC_037640.1	+	4017397	4018272	4017397	4018256	4018361	4018688	1169	6,14,2,42	2,12,17,41	6,3,11,13,18	0,0,2,2,2	165	149	2.5715494234e-07	1.2020498467520931e-06	0.73,0.513,0.096,0.481	1.0,1.0,0.832,0.854,0.89	-0.46
1170	"LOC102655311"	NA	chrNC_037643.1	-	12839488	12839838	12839673	12839838	12835264	12839392	1170	1,7,57,0	0,0,71,10	2,0,0,0,0	0,0,0,2,0	298	149	1	1.0	1.0,1.0,0.286,0.0	1.0,NA,NA,0.0,NA	0.072
