ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1198	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9093043	9093293	1198	68,311,247,358,256	0,1,0,0,0	173,127,226	0,0,4	257	149	1	1.0	1.0,0.994,1.0,1.0,1.0	1.0,1.0,0.97	0.009
1199	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9093043	9093293	1199	25,102,48,48,36	2,0,0,0,2	59,9,46	0,0,0	171	149	1	1.0	0.916,1.0,1.0,1.0,0.94	1.0,1.0,1.0	-0.029
1200	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9093948	9094334	1200	218,1531,1246,1009,936	0,7,3,2,4	823,702,1345	11,6,2	365	149	0.263232390192	0.5144704648016144	1.0,0.989,0.994,0.995,0.99	0.968,0.979,0.996	0.013
1201	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9093948	9094334	1201	284,1802,1457,1353,1193	0,7,3,2,4	1089,827,1602	11,6,2	473	149	0.195508117913	0.4017198453610145	1.0,0.988,0.994,0.995,0.989	0.969,0.977,0.996	0.013
1202	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9093948	9094334	1202	68,313,250,370,263	2,42,39,26,6	292,145,292	26,20,35	257	149	0.149172676057	0.32338697462898375	0.952,0.812,0.788,0.892,0.962	0.867,0.808,0.829	0.047
1203	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9093948	9094335	1203	48,222,210,320,237	2,14,3,5,16	127,121,190	25,11,38	238	149	4.9766191168e-11	5.312817386023821e-10	0.938,0.908,0.978,0.976,0.903	0.761,0.873,0.758	0.143
1204	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092477	9091925	9092264	9094161	9094335	1204	213,1486,1200,975,918	0,0,0,2,2	792,679,1306	0,0,4	362	149	1	1.0	1.0,1.0,1.0,0.995,0.995	1.0,1.0,0.993	0.0
1205	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9094161	9094335	1205	216,1505,1209,1007,940	0,0,0,2,2	797,682,1317	0,0,4	365	149	1	1.0	1.0,1.0,1.0,0.995,0.995	1.0,1.0,0.993	0.0
1206	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092566	9091925	9092264	9094161	9094335	1206	259,1698,1406,1297,1150	0,0,0,2,2	911,800,1490	0,0,4	451	149	1	1.0	1.0,1.0,1.0,0.995,0.995	1.0,1.0,0.992	0.001
1207	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9094161	9094335	1207	285,1804,1456,1341,1189	0,0,0,2,2	970,808,1536	0,0,4	473	149	1	1.0	1.0,1.0,1.0,0.995,0.995	1.0,1.0,0.992	0.001
1208	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9094161	9094335	1208	3,19,13,32,23	0,0,4,0,1	5,3,17	0,0,6	152	149	0.0235797608997	0.06566983484168759	1.0,1.0,0.761,1.0,0.958	1.0,1.0,0.735	0.032
1209	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9094161	9094335	1209	46,212,210,322,233	0,0,4,0,1	119,121,190	0,0,6	238	149	0.577932353931	0.9707646952043789	1.0,1.0,0.97,1.0,0.993	1.0,1.0,0.952	0.009
1210	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9094161	9094335	1210	72,318,260,366,272	0,0,4,0,1	178,129,236	0,0,6	260	149	0.57086900124	0.961590000686171	1.0,1.0,0.974,1.0,0.994	1.0,1.0,0.958	0.008
1211	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092566	9091925	9092480	9094161	9094335	1211	43,209,199,314,220	0,16,2,24,10	114,118,180	0,0,7	235	149	0.000373994676605	0.0015633417143075653	1.0,0.892,0.984,0.892,0.933	1.0,1.0,0.942	-0.04
1212	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9094161	9094335	1212	69,315,249,358,259	0,16,2,24,10	173,126,226	0,0,7	257	149	0.000318272320226	0.0013605680727391102	1.0,0.919,0.986,0.896,0.938	1.0,1.0,0.949	-0.035
1213	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9094161	9094335	1213	26,106,50,48,39	0,0,0,4,0	59,8,46	0,0,0	171	149	1	1.0	1.0,1.0,1.0,0.913,1.0	1.0,1.0,1.0	-0.017
1214	"LOC412588"	"LOC412588"	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9095308	9095717	1214	216,1495,1207,985,930	4,36,21,12,49	797,682,1310	4,0,8	365	149	6.84230450076e-13	8.93218228849213e-12	0.957,0.944,0.959,0.971,0.886	0.988,1.0,0.985	-0.048
1215	"LOC100576512"	"LOC100576512"	chrNC_037639.1	-	6742024	6743707	6742024	6743680	6744129	6744208	1215	140,1227,961,1148,1026	142,1928,1321,1260,1192	15,6,14	0,8,10	176	149	0.0435248736368	0.11401525766900894	0.455,0.35,0.381,0.435,0.422	1.0,0.388,0.542	-0.235
1216	"LOC107964289"	"LOC107964289"	chrNC_037641.1	-	12061275	12062888	12061275	12062881	12063032	12063346	1216	0,10,2,2,10	3,62,45,63,34	2,15,0	13,23,8	156	149	0.105570198936	0.24406122987899134	0.0,0.133,0.041,0.029,0.219	0.128,0.384,0.0	-0.086
1217	"LOC724973"	"LOC724973"	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12792102	12792412	1217	13,97,95,151,194	3,6,8,10,0	114,168,138	1,16,0	534	149	0.314970018149	0.5952186446936226	0.547,0.819,0.768,0.808,1.0	0.97,0.746,1.0	-0.117
1218	"LOC724973"	"LOC724973"	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12799091	12799611	1218	13,106,96,151,205	8,2,1,0,4	114,166,141	0,0,4	534	149	0.0323909947569	0.08781396095493657	0.312,0.937,0.964,1.0,0.935	1.0,1.0,0.908	-0.14
1219	"LOC724973"	"LOC724973"	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12799091	12799921	1219	13,109,101,163,221	2,11,13,4,1	118,176,155	16,9,2	534	149	0.751697349556	1.0	0.645,0.734,0.684,0.919,0.984	0.673,0.845,0.956	-0.031
1220	"LOC724973"	"LOC724973"	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12805849	12806815	1220	13,101,99,153,194	0,3,0,0,0	112,166,138	0,1,0	534	149	1	1.0	1.0,0.904,1.0,1.0,1.0	1.0,0.979,1.0	-0.012
1221	"LOC410161"	"LOC410161"	chrNC_037640.1	+	355499	355811	355517	355811	354898	355017	1221	22,77,82,99,76	66,683,422,454,383	67,50,184	199,187,410	167	149	5.25287229047e-07	3.3116533442805616e-06	0.229,0.091,0.148,0.163,0.15	0.231,0.193,0.286	-0.08
1222	"LOC410161"	"LOC410161"	chrNC_037640.1	+	361146	361831	361773	361831	360279	360648	1222	2,14,12,17,8	0,0,0,0,0	39,19,33	0,0,10	776	149	0.00147743930988	0.005426313795614312	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.388	0.204
1223	"Crzr"	"Crzr"	chrNC_037638.1	+	10201976	10202361	10202013	10202361	10201019	10201158	1223	0,1,3,0,0	0,0,1,0,0	0,2,6	0,0,0	186	149	1	1.0	NA,1.0,0.706,NA,NA	NA,1.0,1.0	-0.147
1224	"Eyg"	"Eyg"	chrNC_037639.1	+	14154775	14154931	14154790	14154931	14150400	14150577	1224	0,0,0,0,0	0,0,10,0,0	0,2,0	0,2,2	164	149	1	1.0	NA,NA,0.0,NA,NA	NA,0.476,0.0	-0.238
1225	"LOC726875"	"LOC726875"	chrNC_037648.1	+	14314626	14315024	14314639	14315024	14314136	14314411	1225	0,88,71,52,85	0,18,2,12,8	76,33,93	10,9,11	162	149	1	1.0	NA,0.818,0.97,0.799,0.907	0.875,0.771,0.886	0.029
1226	"LOC411405"	"LOC411405"	chrNC_037638.1	-	5687729	5687894	5687729	5687855	5688102	5688195	1226	2,99,60,37,55	0,4,8,2,1	2,14,23	0,0,0	188	149	0.00130921827924	0.004868022146647802	1.0,0.951,0.856,0.936,0.978	1.0,1.0,1.0	-0.056
1227	"LOC551749"	"LOC551749"	chrNC_037643.1	-	10849897	10850000	10849897	10849990	10850078	10850209	1227	9,75,79,48,49	143,619,597,826,672	347,285,209	4519,3133,3001	159	149	0.241220907031	0.47766910032024895	0.056,0.102,0.11,0.052,0.064	0.067,0.079,0.061	0.008
1228	"LOC100578458"	"LOC100578458"	chrNC_037638.1	+	5880388	5881090	5880937	5881090	5878707	5878905	1228	2,4,28,56,0	0,0,2,2,0	118,84,53	87,57,25	698	149	1	1.0	1.0,1.0,0.749,0.857,NA	0.225,0.239,0.312	0.643
1229	"LOC100577367"	"LOC100577367"	chrNC_037650.1	-	2439575	2439666	2439575	2439633	2439720	2439809	1229	0,5,7,6,1	27,216,111,107,118	27,5,31	286,183,397	182	149	0.000330491990293	0.0014050296649270547	0.0,0.019,0.049,0.044,0.007	0.072,0.022,0.06	-0.028
1230	"LOC102654555"	"LOC102654555"	chrNC_037638.1	+	10737840	10738038	10737843	10738038	10737546	10737763	1230	94,760,223,464,139	5,78,14,30,19	840,311,473	84,32,35	152	149	0.533353355864	0.9137962552544123	0.949,0.905,0.94,0.938,0.878	0.907,0.905,0.93	0.008
1231	"LOC410096"	"LOC410096"	chrNC_037642.1	-	13635869	13636108	13635869	13635994	13636200	13636244	1231	10,54,31,46,19	4,295,129,130,109	382,283,211	801,560,797	263	149	0.35056275094	0.6487301446516796	0.586,0.094,0.12,0.167,0.09	0.213,0.223,0.13	0.023
1232	"LOC410096"	"LOC410096"	chrNC_037642.1	-	13636200	13636342	13636200	13636244	13637382	13637495	1232	30,431,112,265,129	0,8,0,2,0	1039,542,900	0,0,0	247	149	0.748916196049	1.0	1.0,0.97,1.0,0.988,1.0	1.0,1.0,1.0	-0.008
1233	"LOC725606"	"LOC725606"	chrNC_037638.1	-	5979448	5979680	5979448	5979670	5980045	5980331	1233	2,7,14,13,20	2,9,1,0,0	33,19,53	95,30,45	159	149	5.8091059657e-06	3.222510976815566e-05	0.484,0.422,0.929,1.0,1.0	0.246,0.372,0.525	0.386
1234	"LOC725606"	"LOC725606"	chrNC_037638.1	-	5979448	5979680	5979448	5979670	5980774	5981354	1234	2,7,14,13,20	0,0,0,0,0	27,9,23	146,36,132	159	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.148,0.19,0.14	0.841
1235	"LOC410792"	"LOC410792"	chrNC_037639.1	-	15894910	15895084	15894910	15895081	15895660	15895675	1235	0,1,1,0,2	0,2,0,0,0	11,0,6	0,0,0	152	149	1	1.0	NA,0.329,1.0,NA,1.0	1.0,NA,1.0	-0.224
1236	"LOC413946"	"LOC413946"	chrNC_037645.1	+	1879968	1880127	1879980	1880127	1876842	1877046	1236	79,621,1160,540,753	7,104,217,82,181	145,136,157	58,39,46	161	149	2.34241845956e-05	0.00011746323882804009	0.913,0.847,0.832,0.859,0.794	0.698,0.763,0.76	0.109
1237	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803453	6803200	6803381	6804936	6804984	1237	28,166,146,124,192	0,0,0,0,0	218,149,316	0,6,4	221	149	0.351022021404	0.6490799810719076	1.0,1.0,1.0,1.0,1.0	1.0,0.944,0.982	0.025
1238	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803456	6803200	6803381	6804936	6804984	1238	29,168,145,126,204	0,0,0,0,0	223,154,321	0,6,4	224	149	0.362295017447	0.6673563128126487	1.0,1.0,1.0,1.0,1.0	1.0,0.945,0.982	0.024
1239	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803456	6803200	6803453	6804936	6804984	1239	1,2,3,2,12	0,0,4,0,0	13,5,7	8,0,2	152	149	0.00172089090938	0.006234660579684405	1.0,1.0,0.424,1.0,1.0	0.614,1.0,0.774	0.089
1240	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803453	6803200	6803381	6805443	6805604	1240	57,243,212,165,286	0,24,14,6,0	339,325,512	49,26,53	221	149	1.35307067994e-06	8.044742012910594e-06	1.0,0.872,0.911,0.949,1.0	0.823,0.894,0.867	0.085
1241	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803456	6803200	6803381	6805443	6805604	1241	51,325,275,225,375	0,24,14,6,0	569,305,684	49,26,53	224	149	1.29542963723e-06	7.730730233841737e-06	1.0,0.9,0.929,0.961,1.0	0.885,0.886,0.896	0.069
1242	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6803200	6803456	6803200	6803453	6805443	6805604	1242	23,159,133,101,183	29,77,70,41,94	359,156,370	129,176,198	152	149	0.754681323612	1.0	0.437,0.669,0.651,0.707,0.656	0.732,0.465,0.647	0.009
1243	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6806945	6807105	6806945	6807102	6807701	6807845	1243	1,25,22,22,22	0,45,24,39,45	45,30,87	83,60,116	152	149	0.881160251077	1.0	1.0,0.353,0.473,0.356,0.324	0.347,0.329,0.424	0.135
1244	"LOC409902"	"LOC409902"	chrNC_037651.1	-	6806945	6807105	6806945	6807102	6807719	6807845	1244	4,40,38,19,11	35,193,197,189,194	55,48,59	308,280,433	152	149	0.249084693817	0.4904110119249459	0.101,0.169,0.159,0.09,0.053	0.149,0.144,0.118	-0.023
1245	"LOC410604"	"LOC410604"	chrNC_037652.1	+	6932691	6936706	6932711	6936706	6932452	6932616	1245	5,57,31,25,14	2,48,63,49,21	374,371,482	460,386,624	169	149	0.601019036832	0.9963062294482153	0.688,0.511,0.303,0.31,0.37	0.418,0.459,0.405	0.009
1246	"LOC410604"	"LOC410604"	chrNC_037652.1	+	6932691	6936706	6932711	6936706	6932452	6932620	1246	6,93,72,87,14	42,865,537,527,378	732,567,846	5578,3546,6685	169	149	0.0430744341189	0.11307627404764788	0.112,0.087,0.106,0.127,0.032	0.104,0.124,0.1	-0.017
1247	"LOC503505"	"LOC503505"	chrNC_037638.1	+	6273883	6274011	6273895	6274011	6259198	6259402	1247	7319,50245,46803,40774,38705	2036,14139,14116,10935,10227	30019,36297,25835	12958,15257,11040	161	149	7.13191639079e-09	5.886894560370303e-08	0.769,0.767,0.754,0.775,0.778	0.682,0.688,0.684	0.084
1250	"LOC410643"	"LOC410643"	chrNC_037653.1	+	3563835	3568351	3563862	3568351	3538952	3538985	1250	0,7,36,8,11	8,86,133,108,122	0,0,0	0,0,4	176	149	1	1.0	0.0,0.064,0.186,0.059,0.071	NA,NA,0.0	0.076
1251	"LOC100578799"	"LOC100578799"	chrNC_037642.1	-	10736277	10737162	10736277	10736602	10738400	10738584	1251	25,336,211,413,61	0,0,0,0,0	487,839,1370	0,4,2	709	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.978,0.993	0.01
1252	"LOC100577146"	"LOC100577146"	chrNC_037650.1	+	3026979	3027169	3027029	3027169	3024324	3024939	1252	0,4,12,7,4	0,0,4,0,6	0,0,14	0,0,0	199	149	1	1.0	NA,1.0,0.692,1.0,0.333	NA,NA,1.0	-0.244
1253	"LOC100579059"	"LOC100579059"	chrNC_037638.1	-	6307741	6310418	6307741	6309482	6310489	6310780	1253	31,487,516,298,630	20,108,7,5,45	137,200,200	169,67,106	1085	149	4.3624985383e-06	2.4655815268227294e-05	0.176,0.382,0.91,0.891,0.658	0.1,0.291,0.206	0.404
1254	"LOC409243"	"LOC409243"	chrNC_037645.1	+	7340894	7340951	7340897	7340951	7340349	7340477	1254	30,160,177,86,178	0,4,29,22,12	118,185,264	1,0,21	152	149	0.000281676438453	0.0012234842769694501	1.0,0.975,0.857,0.793,0.936	0.991,1.0,0.925	-0.06
1255	"LOC409243"	"LOC409243"	chrNC_037645.1	+	7342120	7342189	7342123	7342189	7341557	7341725	1255	6,4,6,1,10	2,16,11,6,6	311,273,296	303,389,382	152	149	0.541266151	0.9233816013508522	0.746,0.197,0.348,0.14,0.62	0.502,0.408,0.432	-0.037
1256	"LOC551360"	"LOC551360"	chrNC_037647.1	-	11030078	11032768	11030078	11032765	11032946	11033238	1256	2,57,80,82,119	1,57,103,174,135	19,13,4	16,15,13	152	149	0.944939179488	1.0	0.662,0.495,0.432,0.316,0.464	0.538,0.459,0.232	0.064
1257	"LOC413669"	"LOC413669"	chrNC_037641.1	-	3357828	3357957	3357828	3357934	3359382	3359500	1257	3,57,37,26,29	62,665,513,635,514	6,17,29	182,258,198	172	149	0.24360504865	0.48199285573088957	0.04,0.069,0.059,0.034,0.047	0.028,0.054,0.113	-0.015
1258	"LOC413669"	"LOC413669"	chrNC_037641.1	-	3368318	3368456	3368318	3368453	3368512	3368688	1258	28,210,133,110,127	56,496,349,374,409	51,65,116	86,201,337	152	149	0.627083795691	1.0	0.329,0.293,0.272,0.224,0.233	0.368,0.241,0.252	-0.017
1259	"LOC413669"	"LOC413669"	chrNC_037641.1	-	3368878	3369043	3368878	3369031	3369525	3369610	1259	10,148,61,85,85	175,1662,1416,1115,1046	58,89,82	500,403,768	161	149	2.33134936911e-08	1.7834080205739553e-07	0.05,0.076,0.038,0.066,0.07	0.097,0.17,0.09	-0.059
1260	"LOC100576132"	"LOC100576132"	chrNC_037638.1	+	24226982	24227086	24227028	24227086	24226696	24226887	1260	186,1107,99,1301,957	5,38,214,43,29	202,36,23	2,2,26	195	149	0.72707309036	1.0	0.966,0.957,0.261,0.959,0.962	0.987,0.932,0.403	0.047
1261	"LOC100576132"	"LOC100576132"	chrNC_037638.1	+	24233488	24233719	24233491	24233719	24233296	24233403	1261	100,876,275,611,421	50,265,57,275,86	127,33,117	32,0,48	152	149	0.23647416387	0.4694305302609421	0.662,0.764,0.825,0.685,0.828	0.796,1.0,0.705	-0.081
1262	"Usp"	"Usp"	chrNC_037646.1	-	7406147	7406473	7406147	7406434	7407426	7407733	1262	137,1179,1624,967,1106	35,320,593,343,347	848,879,846	266,204,219	188	149	0.047996859568	0.12423325073527586	0.756,0.745,0.685,0.691,0.716	0.716,0.773,0.754	-0.029
1263	"Usp"	"Usp"	chrNC_037646.1	-	7414581	7414743	7414581	7414719	7415224	7415354	1263	139,910,1208,777,958	52,384,474,281,395	727,591,597	176,115,110	173	149	2.74934519595e-11	3.015491854188082e-10	0.697,0.671,0.687,0.704,0.676	0.781,0.816,0.824	-0.12
1264	"LOC551670"	"LOC551670"	chrNC_037638.1	-	11524183	11524383	11524183	11524263	11524573	11524767	1264	30,139,46,83,31	0,49,23,28,4	296,168,365	0,12,6	269	149	5.3621440621e-11	5.599943494419217e-10	1.0,0.611,0.526,0.621,0.811	1.0,0.886,0.971	-0.239
1266	"LOC725818"	"LOC725818"	chrNC_037638.1	-	13205559	13205791	13205559	13205788	13210164	13210185	1266	5,17,14,12,11	0,0,0,0,0	13,0,0	14,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.477,NA,NA	0.523
1267	"LOC408590"	"LOC408590"	chrNC_037638.1	+	11311129	11312275	11311132	11312275	11310948	11311039	1267	10,92,46,46,33	10,111,15,32,27	220,144,326	83,42,87	152	149	2.61140099556e-05	0.0001304071765350337	0.495,0.448,0.75,0.585,0.545	0.722,0.771,0.786	-0.195
1268	"LOC408590"	"LOC408590"	chrNC_037638.1	+	11311129	11312275	11311132	11312275	11310948	11311053	1268	0,10,1,18,0	0,1,0,2,0	24,0,19	4,0,8	152	149	1	1.0	NA,0.907,1.0,0.898,NA	0.855,NA,0.7	0.158
1271	"LOC100577254"	"LOC100577254"	chrNC_037638.1	+	6666775	6666947	6666792	6666947	6666562	6666638	1271	0,0,0,0,0	2,0,0,4,2	13,18,26	235,230,373	166	149	1	1.0	0.0,NA,NA,0.0,0.0	0.047,0.066,0.059	-0.057
1272	"LOC100577254"	"LOC100577254"	chrNC_037638.1	+	6667084	6667233	6667089	6667233	6666792	6666947	1272	0,0,0,0,0	0,2,0,0,0	141,75,52	28,17,14	154	149	1	1.0	NA,0.0,NA,NA,NA	0.83,0.81,0.782	-0.807
1275	"LOC100577254"	"LOC100577254"	chrNC_037638.1	+	6756960	6757205	6756975	6757205	6746886	6747093	1275	0,4,59,34,20	4,0,10,5,1	168,199,213	34,68,75	164	149	0.267497278121	0.5207718373843563	0.0,1.0,0.843,0.861,0.948	0.818,0.727,0.721	-0.025
1276	"LOC100577254"	"LOC100577254"	chrNC_037638.1	+	6756960	6757205	6756975	6757205	6751700	6751721	1276	0,3,13,3,0	0,0,0,0,0	31,20,32	0,0,6	164	149	1	1.0	NA,1.0,1.0,1.0,NA	1.0,1.0,0.829	0.057
1277	"LOC100577254"	"LOC100577254"	chrNC_037638.1	+	6758260	6758371	6758278	6758371	6756960	6757205	1277	0,0,3,1,9	6,0,81,45,42	19,36,29	223,391,327	167	149	1	1.0	0.0,NA,0.032,0.019,0.161	0.071,0.076,0.073	-0.02
1279	"LOC410980"	"LOC410980"	chrNC_037641.1	-	13151575	13151822	13151575	13151819	13151904	13152286	1279	3,68,6,21,6	15,102,17,7,12	67,2,24	98,11,57	152	149	0.564504591855	0.9544606658193221	0.164,0.395,0.257,0.746,0.329	0.401,0.151,0.292	0.097
1280	"LOC410980"	"LOC410980"	chrNC_037641.1	-	13152840	13153081	13152840	13153005	13153392	13153618	1280	33,131,54,50,55	8,62,33,30,27	158,118,365	252,186,279	225	149	1.72682733796e-05	8.806452793587941e-05	0.732,0.583,0.52,0.525,0.574	0.293,0.296,0.464	0.236
1281	"LOC100576547"	"LOC100576547"	chrNC_037638.1	-	5674993	5675318	5674993	5675164	5675751	5676181	1281	0,34,1,1,16	0,5,1,0,2	144,48,113	13,4,3	303	149	1	1.0	NA,0.77,0.33,1.0,0.797	0.845,0.855,0.949	-0.159
1282	"LOC411433"	"LOC411433"	chrNC_037648.1	-	14475633	14475993	14475633	14475983	14476081	14476184	1282	13,39,7,8,4	14,5,0,11,15	13,15,35	4,0,6	159	149	0.0142555318548	0.042326066149851176	0.465,0.88,1.0,0.405,0.2	0.753,1.0,0.845	-0.276
1284	"LOC413569"	"LOC413569"	chrNC_037651.1	+	10356625	10356846	10356646	10356846	10356428	10356568	1284	14,33,61,44,82	38,416,566,885,1026	6,4,10	97,92,102	170	149	0.173171439827	0.36810424642872036	0.244,0.065,0.086,0.042,0.065	0.051,0.037,0.079	0.045
1285	"LOC412528"	"LOC412528"	chrNC_037638.1	-	5046083	5046253	5046083	5046249	5048029	5048151	1285	0,25,24,20,10	55,375,375,242,145	2,30,42	225,277,564	153	149	0.807119815103	1.0	0.0,0.061,0.059,0.074,0.063	0.009,0.095,0.068	-0.006
1286	"LOC410669"	"LOC410669"	chrNC_037638.1	-	21769528	21769794	21769528	21769781	21769968	21770733	1286	0,14,18,0,14	0,13,6,2,5	0,3,18	0,3,13	162	149	1	1.0	NA,0.498,0.734,0.0,0.72	NA,0.479,0.56	-0.032
1288	"LOC107966053"	"LOC107966053"	chrNC_037638.1	+	20606267	20606493	20606302	20606493	20605655	20605834	1288	0,6,1,6,3	2,42,19,12,14	2,11,22	3,9,15	184	149	7.36765013443e-07	4.561107119304346e-06	0.0,0.104,0.041,0.288,0.148	0.351,0.497,0.543	-0.347
1289	"LOC107966053"	"LOC107966053"	chrNC_037638.1	+	20606280	20606493	20606302	20606493	20605655	20605834	1289	0,0,1,0,2	2,42,19,12,14	0,0,6	3,9,15	171	149	0.0108514192208	0.03345970342536791	0.0,0.0,0.044,0.0,0.111	0.0,0.0,0.258	-0.055
1290	"LOC107966053"	"LOC107966053"	chrNC_037638.1	+	20608024	20608298	20608027	20608298	20607047	20607775	1290	6,11,3,3,1	7,13,5,3,0	0,8,8	2,0,8	152	149	0.553744206141	0.9399954651241569	0.457,0.453,0.37,0.495,1.0	0.0,1.0,0.495	0.057
1291	"LOC107966102"	"LOC107966102"	chrNC_037639.1	-	9967996	9969202	9967996	9969107	9969756	9970013	1291	39,396,854,303,437	474,934,10815,4342,6068	4,20,10	63,87,118	244	149	0.808127736506	1.0	0.048,0.206,0.046,0.041,0.042	0.037,0.123,0.049	0.007
1292	"LOC100577995"	"LOC100577995"	chrNC_037639.1	-	573844	574074	573844	574062	574158	574297	1292	4,49,70,64,40	12,95,83,147,67	336,335,357	214,202,173	161	149	8.83737527602e-14	1.2341497333139558e-12	0.236,0.323,0.438,0.287,0.356	0.592,0.605,0.656	-0.29
1293	"LOC409666"	"LOC409666"	chrNC_037652.1	-	5898097	5898230	5898097	5898198	5898366	5898585	1293	17,254,67,75,86	10,209,56,61,13	36,27,55	14,1,10	181	149	0.00206047935907	0.007332253956275762	0.583,0.5,0.496,0.503,0.845	0.679,0.957,0.819	-0.233
1294	"LOC409666"	"LOC409666"	chrNC_037652.1	-	5898097	5898233	5898097	5898198	5898366	5898585	1294	17,297,82,80,93	10,209,56,61,13	39,29,66	14,1,10	184	149	0.00131295079643	0.00487435519787459	0.579,0.535,0.542,0.515,0.853	0.693,0.959,0.842	-0.227
1295	"LOC409666"	"LOC409666"	chrNC_037652.1	-	5898097	5898233	5898097	5898230	5898366	5898585	1295	0,73,15,5,14	0,30,0,0,7	3,2,11	0,0,0	152	149	1	1.0	NA,0.705,1.0,1.0,0.662	1.0,1.0,1.0	-0.158
1296	"LOC409666"	"LOC409666"	chrNC_037652.1	-	5898097	5898233	5898097	5898198	5908990	5909243	1296	17,242,69,78,80	0,4,18,6,15	39,27,61	0,0,0	184	149	4.24701408375e-07	2.720354087778e-06	1.0,0.98,0.756,0.913,0.812	1.0,1.0,1.0	-0.108
1297	"LOC100578654"	"LOC100578654"	chrNC_037639.1	-	14177587	14178640	14177587	14178580	14178725	14179174	1297	110,257,558,338,383	0,7,34,0,4	3749,2153,3132	911,693,745	209	149	0	0.0	1.0,0.963,0.921,1.0,0.986	0.746,0.689,0.75	0.246
1298	"LOC102654521"	"LOC102654521"	chrNC_037645.1	-	8504872	8505241	8504872	8504966	8505350	8505489	1298	0,2,0,2,0	0,0,0,0,0	94,2,41	0,0,6	424	149	1	1.0	NA,1.0,NA,1.0,NA	1.0,1.0,0.706	0.098
1299	"LOC102654521"	"LOC102654521"	chrNC_037645.1	-	8505554	8507267	8505554	8505996	8507409	8507483	1299	39,193,165,311,401	0,0,0,0,0	283,140,272	15,0,11	1420	149	1.78285164409e-11	2.00112600425429e-10	1.0,1.0,1.0,1.0,1.0	0.664,1.0,0.722	0.205
1301	"LOC409039"	"LOC409039"	chrNC_037639.1	+	6378502	6378711	6378505	6378711	6378086	6378427	1301	25,126,113,110,88	8,37,29,33,34	124,109,162	24,23,39	152	149	0.0451512366074	0.11775599384470663	0.754,0.769,0.793,0.766,0.717	0.835,0.823,0.803	-0.061
1302	"LOC551460"	"LOC551460"	chrNC_037643.1	-	17110007	17110644	17110007	17110617	17112010	17112365	1302	0,22,117,26,54	2,47,121,50,88	28,49,78	30,62,23	176	149	0.033549189918	0.09024093413553864	0.0,0.284,0.45,0.306,0.342	0.441,0.401,0.742	-0.252
1303	"LOC551460"	"LOC551460"	chrNC_037643.1	-	17112010	17112365	17112010	17112353	17123668	17124925	1303	0,15,31,22,35	0,34,83,18,73	3,10,2	20,38,32	161	149	1	1.0	NA,0.29,0.257,0.531,0.307	0.122,0.196,0.055	0.222
